Country,Pop_Class,Food,Mean,Z,Mean_norm
Austria,Elderly,grapefruit,7.46268656716418,5180.902218300532,0.0014404221992076376
Austria,Elderly,hazelnuts,0.14925373134328399,5180.902218300532,2.8808443984152827e-05
Austria,Elderly,honey,2.41791044776119,5180.902218300532,0.00046669679254327374
Austria,Elderly,kiwi,1.4925373134328401,5180.902218300532,0.0002880844398415283
Austria,Elderly,lamb,1.2835820895522398,5180.902218300532,0.00024775261826371383
Austria,Elderly,lard,0.7611940298507459,5180.902218300532,0.00014692306431917895
Austria,Elderly,lettuce,0.671641791044776,5180.902218300532,0.00012963799792868732
Austria,Elderly,milk,105.579104477612,5180.902218300532,0.020378517105509985
Austria,Elderly,olive oil,0.0746268656716418,5180.902218300532,1.4404221992076375e-05
Austria,Elderly,olives,0.20895522388059698,5180.902218300532,4.033182157781384e-05
Austria,Elderly,onion,0.44776119402985104,5180.902218300532,8.64253319524583e-05
Austria,Elderly,orange,18.6567164179104,5180.902218300532,0.003601055498019084
Austria,Elderly,peach,3.73134328358209,5180.902218300532,0.0007202110996038188
Austria,Elderly,pear,4.85074626865672,5180.902218300532,0.000936274429484965
Austria,Elderly,pineapple,7.6044776119402995,5180.902218300532,0.0014677902209925826
Austria,Elderly,plum,1.11194029850746,5180.902218300532,0.00021462290768193746
Austria,Elderly,pork,42.0350746268657,5180.902218300532,0.008113466121476865
Austria,Elderly,potato,56.11940298507461,5180.902218300532,0.010831974938041429
Austria,Elderly,raspberries,0.0149253731343284,5180.902218300532,2.880844398415283e-06
Austria,Elderly,sugar,1.47388059701493,5180.902218300532,0.0002844833843435093
Austria,Elderly,coffee,217.320895522388,5180.902218300532,0.0419465348631256
Austria,Elderly,peas,1.47014925373134,5180.902218300532,0.00028376317324390395
Austria,Elderly,spinach,0.977611940298508,5180.902218300532,0.0001886953080962006
Austria,Elderly,strawberries,0.955223880597015,5180.902218300532,0.0001843740414985776
Austria,Elderly,sunflower oil,0.0414179104477612,5180.902218300532,7.994343205602388e-06
Austria,Elderly,grape,15.7611940298507,5180.902218300532,0.0030421716847265213
Austria,Elderly,tomato,12.0,5180.902218300532,0.002316198896325881
Austria,Elderly,turkey,5.798507462686571,5180.902218300532,0.0011192080487843349
Austria,Elderly,walnuts,0.8208955223880601,5180.902218300532,0.0001584464419128402
Austria,Elderly,watermelon,3.25373134328358,5180.902218300532,0.0006280240788545295
Austria,Elderly,wheat,245.131119402985,5180.902218300532,0.047314369018026804
Austria,Elderly,rice,13.164179104477599,5180.902218300532,0.00254090475940227
Austria,Very elderly,banana,9.0,5180.902218300532,0.0017371491722444107
Austria,Very elderly,almond,0.5,5180.902218300532,9.65082873469117e-05
Austria,Very elderly,apple,65.12,5180.902218300532,0.012569239344061782
Austria,Very elderly,apricot,2.4,5180.902218300532,0.00046323977926517615
Austria,Very elderly,asparagus,2.62,5180.902218300532,0.0005057034256978173
Austria,Very elderly,beef,17.2,5180.902218300532,0.0033198850847337624
Austria,Very elderly,pepper,10.275,5180.902218300532,0.0019832453049790357
Austria,Very elderly,chicken,71.04,5180.902218300532,0.013711897466249217
Austria,Very elderly,butter,9.6,5180.902218300532,0.0018529591170607046
Austria,Very elderly,cabbage,5.94,5180.902218300532,0.001146518453681311
Austria,Very elderly,carrot,4.0,5180.902218300532,0.0007720662987752936
Austria,Very elderly,celery,4.4,5180.902218300532,0.000849272928652823
Austria,Very elderly,cheese,21.78,5180.902218300532,0.004203900996831474
Austria,Very elderly,cocoa,0.54,5180.902218300532,0.00010422895033466465
Austria,Very elderly,cucumber,6.64,5180.902218300532,0.0012816300559669873
Austria,Very elderly,beans,16.0,5180.902218300532,0.0030882651951011746
Austria,Very elderly,egg,9.0,5180.902218300532,0.0017371491722444107
Austria,Very elderly,figs,0.8,5180.902218300532,0.00015441325975505874
Austria,Very elderly,fish,20.28,5180.902218300532,0.003914376134790739
Austria,Very elderly,garlic,0.18,5180.902218300532,3.4742983444888215e-05
Austria,Very elderly,honey,1.76,5180.902218300532,0.0003397091714611292
Austria,Very elderly,kiwi,5.6,5180.902218300532,0.001080892818285411
Austria,Very elderly,lard,1.84,5180.902218300532,0.0003551504974366351
Austria,Very elderly,milk,112.49,5180.902218300532,0.021712434487308193
Austria,Very elderly,olive oil,0.3,5180.902218300532,5.790497240814702e-05
Austria,Very elderly,onion,2.6,5180.902218300532,0.0005018430942039408
Austria,Very elderly,orange,26.5,5180.902218300532,0.0051149392293863205
Austria,Very elderly,peach,12.0,5180.902218300532,0.002316198896325881
Austria,Very elderly,pear,5.2,5180.902218300532,0.0010036861884078817
Austria,Very elderly,pineapple,1.38,5180.902218300532,0.0002663628730774763
Austria,Very elderly,pork,32.57,5180.902218300532,0.006286549837777829
Austria,Very elderly,potato,68.08,5180.902218300532,0.013140568405155498
Austria,Very elderly,raspberries,3.26,5180.902218300532,0.0006292340335018643
Austria,Very elderly,sugar,1.3,5180.902218300532,0.0002509215471019704
Austria,Very elderly,coffee,251.55,5180.902218300532,0.04855331936423128
Austria,Very elderly,spinach,1.96,5180.902218300532,0.0003783124863998939
Austria,Very elderly,grape,10.64,5180.902218300532,0.0020536963547422814
Austria,Very elderly,tomato,10.54,5180.902218300532,0.0020343946972728984
Austria,Very elderly,turkey,1.4,5180.902218300532,0.00027022320457135274
Austria,Very elderly,walnuts,0.04,5180.902218300532,7.720662987752936e-06
Austria,Very elderly,watermelon,7.06,5180.902218300532,0.0013626970173383933
Austria,Very elderly,wheat,277.298,5180.902218300532,0.05352311012944785
Austria,Very elderly,rice,1.2,5180.902218300532,0.00023161988963258808
Austria,Other children,banana,19.854427083333302,5180.902218300532,0.003832233508133273
Austria,Other children,almond,0.0276145833333333,5180.902218300532,5.330072286597138e-06
Austria,Other children,apple,94.8238463541667,5180.902218300532,0.018302574022574652
Austria,Other children,asparagus,0.130208333333333,5180.902218300532,2.5132366496591528e-05
Austria,Other children,avocado,0.0112057291666667,5180.902218300532,2.1628914606966787e-06
Austria,Other children,barley,0.105432291666667,5180.902218300532,2.0350179799620207e-05
Austria,Other children,beef,16.717703125,5180.902218300532,0.0032267937939357274
Austria,Other children,pepper,4.21605208333333,5180.902218300532,0.0008137679318557575
Austria,Other children,blueberries,0.0651041666666667,5180.902218300532,1.2566183248295801e-05
Austria,Other children,broccoli,0.863104166666667,5180.902218300532,0.00016659340985396694
Austria,Other children,chicken,43.8711640625,5180.902218300532,0.008467861815174513
Austria,Other children,butter,13.874515625,5180.902218300532,0.002678011481473433
Austria,Other children,cabbage,2.15180208333333,5180.902218300532,0.0004153334675440325
Austria,Other children,carrot,8.6634609375,5180.902218300532,0.0016721915551499902
Austria,Other children,cauliflower,0.3804765625,5180.902218300532,7.343828284503042e-05
Austria,Other children,celery,0.0974609375,5180.902218300532,1.8811576322698806e-05
Austria,Other children,cheese,48.6345104166667,5180.902218300532,0.009387266612536081
Austria,Other children,cocoa,7.90091145833333,5180.902218300532,0.0015250068666466804
Austria,Other children,corn,3.96026302083333,5180.902218300532,0.0007643964031678632
Austria,Other children,corn oil,0.0239375,5180.902218300532,4.620334256733398e-06
Austria,Other children,cucumber,6.04976041666667,5180.902218300532,0.0011677040333432785
Austria,Other children,beans,0.1977421875,5180.902218300532,3.816751970371378e-05
Austria,Other children,egg,25.623328125,5180.902218300532,0.004945727026943409
Austria,Other children,figs,0.078125,5180.902218300532,1.5079419897954954e-05
Austria,Other children,fish,16.0560755208333,5180.902218300532,0.0030990887000565902
Austria,Other children,garlic,0.220645833333333,5180.902218300532,4.2588302970464186e-05
Austria,Other children,grapefruit,0.208333333333333,5180.902218300532,4.021178639454648e-05
Austria,Other children,honey,1.367703125,5180.902218300532,0.0002639893723855382
Austria,Other children,kiwi,0.3125,5180.902218300532,6.0317679591819816e-05
Austria,Other children,lard,0.150385416666667,5180.902218300532,2.9026878008903487e-05
Austria,Other children,lettuce,1.44730208333333,5180.902218300532,0.00027935329067223393
Austria,Other children,milk,241.84385416666697,5180.902218300532,0.04667987234200261
Austria,Other children,olive oil,0.975190104166667,5180.902218300532,0.0001882278535815629
Austria,Other children,olives,0.151971354166667,5180.902218300532,2.933299023283197e-05
Austria,Other children,onion,7.36490625,5180.902218300532,0.0014215489773161318
Austria,Other children,orange,49.453125,5180.902218300532,0.009545272795405487
Austria,Other children,peach,4.81518229166667,5180.902218300532,0.0009294099924638555
Austria,Other children,peanuts,0.0416666666666667,5180.902218300532,8.042357278909315e-06
Austria,Other children,pear,2.6953125,5180.902218300532,0.0005202399864794459
Austria,Other children,pineapple,1.6927083333333302,5180.902218300532,0.00032672076445569006
Austria,Other children,pistachio,0.15625,5180.902218300532,3.0158839795909908e-05
Austria,Other children,plum,0.421875,5180.902218300532,8.142886744895675e-05
Austria,Other children,pork,53.1474739583333,5180.902218300532,0.010258343377066674
Austria,Other children,potato,48.2787552083333,5180.902218300532,0.00931859996079408
Austria,Other children,raspberries,0.32552083333333304,5180.902218300532,6.283091624147892e-05
Austria,Other children,sugar,4.23881510416667,5180.902218300532,0.0008181615721666929
Austria,Other children,coffee,1.7105416666666697,5180.902218300532,0.00033016289337106446
Austria,Other children,peas,2.41057291666667,5180.902218300532,0.00046528052742470004
Austria,Other children,spinach,2.8276875,5180.902218300532,0.0005457905555545408
Austria,Other children,strawberries,2.65704427083333,5180.902218300532,0.000512853583966097
Austria,Other children,sunflower oil,0.4390729166666671,5180.902218300532,8.474835041582665e-05
Austria,Other children,sweet corn,1.538625,5180.902218300532,0.00029698012723828406
Austria,Other children,grape,7.3359375,5180.902218300532,0.0014159575284179702
Austria,Other children,tomato,15.595614583333301,5180.902218300532,0.0030102121071200337
Austria,Other children,turkey,3.2198671875,5180.902218300532,0.0006214877355002848
Austria,Other children,walnuts,0.23441666666666697,5180.902218300532,4.524630205114383e-05
Austria,Other children,watermelon,0.7578125,5180.902218300532,0.00014627037301016306
Austria,Other children,wheat,245.464786458333,5180.902218300532,0.047378772290138246
Austria,Other children,wheat flour,10.1295130208333,5180.902218300532,0.0019551639065977277
Austria,Other children,rice,16.9629791666667,5180.902218300532,0.0032741361353526934
Austria,Adolescents,banana,11.6174402250352,5180.902218300532,0.0022423585189465353
Austria,Adolescents,almond,0.0249367088607595,5180.902218300532,4.8131981284409144e-06
Austria,Adolescents,apple,73.79920534458509,5180.902218300532,0.01424446983073792
Austria,Adolescents,apricot,1.05786497890295,5180.902218300532,0.00020418547471640116
Austria,Adolescents,asparagus,0.109787623066104,5180.902218300532,2.1190830947995994e-05
Austria,Adolescents,avocado,0.15765682137834,5180.902218300532,3.043037963956314e-05
Austria,Adolescents,barley,0.0284711673699015,5180.902218300532,5.495407203272941e-06
Austria,Adolescents,beef,13.6360218002813,5180.902218300532,0.0026319782203406
Austria,Adolescents,pepper,3.54128902953587,5180.902218300532,0.0006835274784818277
Austria,Adolescents,blueberries,0.48697890295358703,5180.902218300532,9.399499979625721e-05
Austria,Adolescents,broccoli,0.590590717299578,5180.902218300532,0.00011399379729913275
Austria,Adolescents,chicken,41.8224549929676,5180.902218300532,0.008072427008029199
Austria,Adolescents,butter,8.43253305203938,5180.902218300532,0.0016276186456970938
Austria,Adolescents,cabbage,1.9363699015471203,5180.902218300532,0.00037375148573684123
Austria,Adolescents,carrot,4.40023488045007,5180.902218300532,0.0008493182644727581
Austria,Adolescents,cauliflower,0.47346694796061894,5180.902218300532,9.138696852609741e-05
Austria,Adolescents,celery,0.0994957805907173,5180.902218300532,1.920433476610845e-05
Austria,Adolescents,cheese,28.3477658227848,5180.902218300532,0.005471588659336557
Austria,Adolescents,cocoa,4.9113488045007,5180.902218300532,0.0009479717233713297
Austria,Adolescents,corn,2.1292109704641398,5180.902218300532,0.00041097300831949984
Austria,Adolescents,corn oil,0.0145443037974684,5180.902218300532,2.807291700293719e-06
Austria,Adolescents,cucumber,4.89758298171589,5180.902218300532,0.0009453146914095634
Austria,Adolescents,beans,1.18357665260197,5180.902218300532,0.00022844991137281362
Austria,Adolescents,eggplant,0.46801125175808705,5180.902218300532,9.03339287325146e-05
Austria,Adolescents,egg,17.4845872011252,5180.902218300532,0.0033748151314966514
Austria,Adolescents,fish,11.364426160337601,5180.902218300532,0.0021935226108292434
Austria,Adolescents,garlic,0.115263713080169,5180.902218300532,2.224780708522587e-05
Austria,Adolescents,grapefruit,0.21097046413502102,5180.902218300532,4.072079634890788e-05
Austria,Adolescents,hazelnuts,0.0872011251758088,5180.902218300532,1.6831262490881944e-05
Austria,Adolescents,honey,0.7172995780590721,5180.902218300532,0.0001384507075862869
Austria,Adolescents,kiwi,1.6315049226441598,5180.902218300532,0.00031490749176488707
Austria,Adolescents,lamb,0.28254992967651194,5180.902218300532,5.453681960614102e-05
Austria,Adolescents,lard,0.156869198312236,5180.902218300532,3.0278355333193896e-05
Austria,Adolescents,lettuce,2.29931364275668,5180.902218300532,0.0004438056434716719
Austria,Adolescents,milk,173.0304092827,5180.902218300532,0.0333977369176171
Austria,Adolescents,olive oil,0.7614613220815749,5180.902218300532,0.00014697465615001582
Austria,Adolescents,olives,0.15116877637130802,5180.902218300532,2.9178079415846462e-05
Austria,Adolescents,onion,7.7848994374121,5180.902218300532,0.0015026146237451564
Austria,Adolescents,orange,38.6990154711674,5180.902218300532,0.00746955141026801
Austria,Adolescents,peach,1.98549367088608,5180.902218300532,0.0003832331874306967
Austria,Adolescents,pear,4.9825428973277095,5180.902218300532,0.0009617133633072331
Austria,Adolescents,pineapple,0.6947960618846689,5180.902218300532,0.00013410715597573654
Austria,Adolescents,pistachio,0.0548523206751055,5180.902218300532,1.0587407050716056e-05
Austria,Adolescents,plum,0.28307594936708896,5180.902218300532,5.46383501250377e-05
Austria,Adolescents,pork,49.0947032348804,5180.902218300532,0.009476091454006387
Austria,Adolescents,potato,46.93284810126579,5180.902218300532,0.009058817581131837
Austria,Adolescents,raspberries,1.0013347398030898,5180.902218300532,0.00019327420159872332
Austria,Adolescents,sugar,3.18754008438819,5180.902218300532,0.0006152480687878693
Austria,Adolescents,coffee,10.364607594936698,5180.902218300532,0.0020005410560202685
Austria,Adolescents,peas,1.06460478199719,5180.902218300532,0.0002054863684237622
Austria,Adolescents,spinach,1.09985935302391,5180.902218300532,0.00021229108496563983
Austria,Adolescents,strawberries,3.29523066104079,5180.902218300532,0.0006360341350201568
Austria,Adolescents,sunflower oil,0.342793248945148,5180.902218300532,6.616477873955957e-05
Austria,Adolescents,sweet corn,0.451393811533052,5180.902218300532,8.712648734009899e-05
Austria,Adolescents,grape,5.893108298171589,5180.902218300532,0.0011374675780128271
Austria,Adolescents,tomato,16.293111814346002,5180.902218300532,0.003144840633508532
Austria,Adolescents,turkey,4.20811111111111,5180.902218300532,0.0008122351925976859
Austria,Adolescents,walnuts,0.115330520393812,5180.902218300532,2.226070200406974e-05
Austria,Adolescents,watermelon,1.50773558368495,5180.902218300532,0.0002910179579068616
Austria,Adolescents,wheat,221.67180450070302,5180.902218300532,0.04278633241092456
Austria,Adolescents,wheat flour,4.35550070323488,5180.902218300532,0.0008406838268149357
Austria,Adolescents,rice,15.589300984528801,5180.902218300532,0.0030089934779047984
Belgium,Adults,banana,14.4172213622291,7027.521752922137,0.002051537066567489
Belgium,Adults,almond,0.048297213622290995,7027.521752922137,6.872581163083326e-06
Belgium,Adults,apple,41.4107198142415,7027.521752922137,0.005892649111619238
Belgium,Adults,apricot,0.46787925696594396,7027.521752922137,6.657813001736971e-05
Belgium,Adults,artichokes,0.164164086687306,7027.521752922137,2.33601677033649e-05
Belgium,Adults,asparagus,1.36141640866873,7027.521752922137,0.00019372638841034322
Belgium,Adults,avocado,0.39098297213622296,7027.521752922137,5.563596754056962e-05
Belgium,Adults,beef,29.7640096749226,7027.521752922137,0.004235349348089364
Belgium,Adults,pepper,3.3385835913312696,7027.521752922137,0.00047507267977406716
Belgium,Adults,blueberries,0.04837461300309599,7027.521752922137,6.8835949149472476e-06
Belgium,Adults,broccoli,3.3720588235294104,7027.521752922137,0.0004798361274552104
Belgium,Adults,chicken,29.0698529411765,7027.521752922137,0.004136572459429082
Belgium,Adults,butter,5.36826044891641,7027.521752922137,0.0007638909757460681
Belgium,Adults,cabbage,2.83448142414861,7027.521752922137,0.0004033401138843853
Belgium,Adults,carrot,13.0153250773994,7027.521752922137,0.001852050485932321
Belgium,Adults,cauliflower,4.43250773993808,7027.521752922137,0.0006307355417427181
Belgium,Adults,celery,1.0471362229102201,7027.521752922137,0.00014900504896691452
Belgium,Adults,cheese,36.484636222910204,7027.521752922137,0.005191678874240326
Belgium,Adults,cocoa,5.86164860681115,7027.521752922137,0.0008340989630339883
Belgium,Adults,corn,1.4142147832817302,7027.521752922137,0.00020123947431307216
Belgium,Adults,corn oil,0.161389705882353,7027.521752922137,2.2965379767802923e-05
Belgium,Adults,cranberries,0.0477167182662539,7027.521752922137,6.789978024103967e-06
Belgium,Adults,cucumber,3.7510061919504603,7027.521752922137,0.0005337594565809408
Belgium,Adults,beans,8.21358359133127,7027.521752922137,0.0011687738409227907
Belgium,Adults,eggplant,0.7051083591331271,7027.521752922137,0.00010033527948027107
Belgium,Adults,egg,14.3603715170279,7027.521752922137,0.0020434474658234487
Belgium,Adults,figs,0.395665634674923,7027.521752922137,5.6302299528336566e-05
Belgium,Adults,fish,19.8285448916409,7027.521752922137,0.0028215558185068477
Belgium,Adults,garlic,0.237461300309597,7027.521752922137,3.3790190718492966e-05
Belgium,Adults,grapefruit,4.73026315789474,7027.521752922137,0.0006731054451632019
Belgium,Adults,hazelnuts,0.0445046439628483,7027.521752922137,6.332907321751465e-06
Belgium,Adults,honey,1.01807275541796,7027.521752922137,0.00014486938514201423
Belgium,Adults,kiwi,3.74609133126935,7027.521752922137,0.0005330600833375827
Belgium,Adults,lamb,4.097987616099069,7027.521752922137,0.0005831341061868747
Belgium,Adults,lard,0.00835913312693498,7027.521752922137,1.1894852013028833e-06
Belgium,Adults,lettuce,6.22395510835913,7027.521752922137,0.000885654335508976
Belgium,Adults,milk,137.741230650155,7027.521752922137,0.019600256746680342
Belgium,Adults,olive oil,2.02111145510836,7027.521752922137,0.0002875994591219807
Belgium,Adults,olives,0.5945046439628481,7027.521752922137,8.459662806673564e-05
Belgium,Adults,onion,7.3918730650154805,7027.521752922137,0.001051846344259531
Belgium,Adults,orange,50.0741486068112,7027.521752922137,0.007125434878375111
Belgium,Adults,palm oil,0.0138544891640867,7027.521752922137,1.971461583640893e-06
Belgium,Adults,peach,4.984133126934981,7027.521752922137,0.000709230551276844
Belgium,Adults,peanuts,0.120549535603715,7027.521752922137,1.715391852804851e-05
Belgium,Adults,pear,8.59276315789474,7027.521752922137,0.0012227302113041137
Belgium,Adults,pineapple,1.7406733746129999,7027.521752922137,0.00024769377254352926
Belgium,Adults,pistachio,0.0820433436532508,7027.521752922137,1.1674576975750533e-05
Belgium,Adults,plum,1.4945820433436499,7027.521752922137,0.0002126755484922096
Belgium,Adults,pork,56.142825077399394,7027.521752922137,0.007988993424894694
Belgium,Adults,potato,97.9479102167183,7027.521752922137,0.013937759805010956
Belgium,Adults,raspberries,0.207120743034056,7027.521752922137,2.9472799987838166e-05
Belgium,Adults,sugar,6.92164086687307,7027.521752922137,0.0009849333961854988
Belgium,Adults,coffee,344.306056501548,7027.521752922137,0.048993951012443464
Belgium,Adults,peas,2.4628095975232203,7027.521752922137,0.00035045207743386223
Belgium,Adults,soybean oil,0.004259674922600621,7027.521752922137,6.061418338305948e-07
Belgium,Adults,spinach,2.73800309597523,7027.521752922137,0.00038961147218601375
Belgium,Adults,strawberries,4.09825851393189,7027.521752922137,0.0005831726543183989
Belgium,Adults,sunflower oil,0.14540208978328198,7027.521752922137,2.0690379182792546e-05
Belgium,Adults,sweet corn,0.547174922600619,7027.521752922137,7.786171880195125e-05
Belgium,Adults,grape,10.6986842105263,7027.521752922137,0.0015223978788934584
Belgium,Adults,tomato,38.7375777863777,7027.521752922137,0.005512267218563941
Belgium,Adults,turkey,4.4719040247678,7027.521752922137,0.0006363415414414508
Belgium,Adults,walnuts,1.14009287925697,7027.521752922137,0.00016223256495547726
Belgium,Adults,watermelon,0.963235294117647,7027.521752922137,0.00013706614194642952
Belgium,Adults,wheat,210.356463235294,7027.521752922137,0.02993323544645379
Belgium,Adults,wheat flour,35.1261996904025,7027.521752922137,0.004998376515276749
Belgium,Adults,rice,12.6732198142415,7027.521752922137,0.0018033697026938133
Belgium,Elderly,banana,12.6341487279843,7027.521752922137,0.0017978099779955648
Belgium,Elderly,almond,0.21614481409001998,7027.521752922137,3.075690430985064e-05
Belgium,Elderly,apple,52.7214285714286,7027.521752922137,0.00750213665998349
Belgium,Elderly,apricot,0.183170254403131,7027.521752922137,2.6064701162535195e-05
Belgium,Elderly,artichokes,0.26614481409002,7027.521752922137,3.787178801394011e-05
Belgium,Elderly,asparagus,2.14931506849315,7027.521752922137,0.00030584253511551724
Belgium,Elderly,avocado,0.0146771037181996,7027.521752922137,2.088517721356987e-06
Belgium,Elderly,beef,33.7787671232877,7027.521752922137,0.004806639994994258
Belgium,Elderly,pepper,1.72495107632094,7027.521752922137,0.000245456526065349
Belgium,Elderly,blueberries,0.31506849315068497,7027.521752922137,4.483351375179668e-05
Belgium,Elderly,broccoli,2.9614481409002,7027.521752922137,0.0004214071823639379
Belgium,Elderly,chicken,21.8788649706458,7027.521752922137,0.003113311596872436
Belgium,Elderly,butter,11.6565156555773,7027.521752922137,0.001658695065686615
